makespan,elapsed_time
94, 3.00
94, 3.00
94, 3.00
94, 4.00
94, 3.00
94, 4.00
94, 1.00
94, 3.00
94, 4.00
94, 2.00
94, 4.00
94, 4.00
94, 3.00
94, 3.00
94, 2.00
94, 2.00
94, 4.00
94, 3.00
94, 3.00
94, 4.00
94, 1.00
94, 2.00
94, 4.00
94, 4.00
94, 2.00
94, 1.00
94, 3.00
94, 3.00
94, 3.00
94, 1.00
